Year,Month,State,Accidents
2016,1,Nevada,1
2016,2,Nevada,0
2016,3,Nevada,0
2016,4,Nevada,0
2016,5,Nevada,0
2016,6,Nevada,0
2016,7,Nevada,0
2016,8,Nevada,1
2016,9,Nevada,0
2016,10,Nevada,0
2016,11,Nevada,0
2016,12,Nevada,0
2017,1,Nevada,0
2017,2,Nevada,1
2017,3,Nevada,0
2017,4,Nevada,0
2017,5,Nevada,0
2017,6,Nevada,0
2017,7,Nevada,1
2017,8,Nevada,2
2017,9,Nevada,0
2017,10,Nevada,1
2017,11,Nevada,0
2017,12,Nevada,0
2018,1,Nevada,0
2018,2,Nevada,0
2018,3,Nevada,1
2018,4,Nevada,0
2018,5,Nevada,1
2018,6,Nevada,0
2018,7,Nevada,0
2018,8,Nevada,0
2018,9,Nevada,0
2018,10,Nevada,1
2018,11,Nevada,0
2018,12,Nevada,0
2019,1,Nevada,0
2019,2,Nevada,1
2019,3,Nevada,0
2019,4,Nevada,0
2019,5,Nevada,0
2019,6,Nevada,0
2019,7,Nevada,0
2019,8,Nevada,0
2019,9,Nevada,0
2019,10,Nevada,0
2019,11,Nevada,0
2019,12,Nevada,0
2020,1,Nevada,0
2020,2,Nevada,0
2020,3,Nevada,0
2020,4,Nevada,0
2020,5,Nevada,1
2020,6,Nevada,0
2020,7,Nevada,1
2020,8,Nevada,0
2020,9,Nevada,1
2020,10,Nevada,1
2020,11,Nevada,2
2020,12,Nevada,0
1999,1,New Hampshire,0
1999,2,New Hampshire,0
1999,3,New Hampshire,0
1999,4,New Hampshire,0
1999,5,New Hampshire,0
1999,6,New Hampshire,0
1999,7,New Hampshire,0
1999,8,New Hampshire,0
1999,9,New Hampshire,0
1999,10,New Hampshire,0
1999,11,New Hampshire,0
1999,12,New Hampshire,0
2000,1,New Hampshire,1
2000,2,New Hampshire,0
2000,3,New Hampshire,0
2000,4,New Hampshire,0
2000,5,New Hampshire,0
2000,6,New Hampshire,0
2000,7,New Hampshire,0
2000,8,New Hampshire,0
2000,9,New Hampshire,0
2000,10,New Hampshire,0
2000,11,New Hampshire,1
2000,12,New Hampshire,1
2001,1,New Hampshire,0
2001,2,New Hampshire,0
2001,3,New Hampshire,1
2001,4,New Hampshire,1
2001,5,New Hampshire,0
2001,6,New Hampshire,0
2001,7,New Hampshire,0
2001,8,New Hampshire,0
2001,9,New Hampshire,0
2001,10,New Hampshire,0
2001,11,New Hampshire,0
2001,12,New Hampshire,1
2002,1,New Hampshire,0
2002,2,New Hampshire,0
2002,3,New Hampshire,0
2002,4,New Hampshire,0
2002,5,New Hampshire,0
2002,6,New Hampshire,0
2002,7,New Hampshire,0
2002,8,New Hampshire,0
2002,9,New Hampshire,1
2002,10,New Hampshire,0
2002,11,New Hampshire,1
2002,12,New Hampshire,1
2003,1,New Hampshire,0
2003,2,New Hampshire,0
2003,3,New Hampshire,0
2003,4,New Hampshire,0
2003,5,New Hampshire,0
2003,6,New Hampshire,0
2003,7,New Hampshire,0
2003,8,New Hampshire,1
2003,9,New Hampshire,1
2003,10,New Hampshire,1
2003,11,New Hampshire,0
2003,12,New Hampshire,0
2004,1,New Hampshire,0
2004,2,New Hampshire,1
2004,3,New Hampshire,0
2004,4,New Hampshire,0
2004,5,New Hampshire,0
2004,6,New Hampshire,0
2004,7,New Hampshire,0
2004,8,New Hampshire,0
2004,9,New Hampshire,0
2004,10,New Hampshire,0
2004,11,New Hampshire,0
2004,12,New Hampshire,0
2005,1,New Hampshire,0
2005,2,New Hampshire,0
2005,3,New Hampshire,0
2005,4,New Hampshire,0
2005,5,New Hampshire,0
2005,6,New Hampshire,0
2005,7,New Hampshire,0
2005,8,New Hampshire,0
2005,9,New Hampshire,0
2005,10,New Hampshire,1
2005,11,New Hampshire,0
2005,12,New Hampshire,0
2006,1,New Hampshire,1
2006,2,New Hampshire,0
2006,3,New Hampshire,0
2006,4,New Hampshire,0
2006,5,New Hampshire,0
2006,6,New Hampshire,0
2006,7,New Hampshire,0
2006,8,New Hampshire,0
2006,9,New Hampshire,0
2006,10,New Hampshire,0
2006,11,New Hampshire,0
2006,12,New Hampshire,0
2007,1,New Hampshire,0
2007,2,New Hampshire,1
2007,3,New Hampshire,0
2007,4,New Hampshire,0
2007,5,New Hampshire,0
2007,6,New Hampshire,0
2007,7,New Hampshire,0
2007,8,New Hampshire,0
2007,9,New Hampshire,0
2007,10,New Hampshire,0
2007,11,New Hampshire,0
2007,12,New Hampshire,0
2008,1,New Hampshire,0
2008,2,New Hampshire,0
2008,3,New Hampshire,1
2008,4,New Hampshire,0
2008,5,New Hampshire,0
2008,6,New Hampshire,0
2008,7,New Hampshire,0
2008,8,New Hampshire,0
2008,9,New Hampshire,0
2008,10,New Hampshire,0
2008,11,New Hampshire,0
2008,12,New Hampshire,0
2009,1,New Hampshire,0
2009,2,New Hampshire,0
2009,3,New Hampshire,0
2009,4,New Hampshire,0
2009,5,New Hampshire,0
2009,6,New Hampshire,0
2009,7,New Hampshire,0
2009,8,New Hampshire,0
2009,9,New Hampshire,0
2009,10,New Hampshire,1
2009,11,New Hampshire,0
2009,12,New Hampshire,0
2010,1,New Hampshire,0
2010,2,New Hampshire,0
2010,3,New Hampshire,0
2010,4,New Hampshire,1
2010,5,New Hampshire,0
2010,6,New Hampshire,1
2010,7,New Hampshire,1
2010,8,New Hampshire,1
2010,9,New Hampshire,0
2010,10,New Hampshire,0
2010,11,New Hampshire,0
2010,12,New Hampshire,0
2011,1,New Hampshire,0
2011,2,New Hampshire,0
2011,3,New Hampshire,0
2011,4,New Hampshire,0
2011,5,New Hampshire,0
2011,6,New Hampshire,0
2011,7,New Hampshire,1
2011,8,New Hampshire,0
2011,9,New Hampshire,0
2011,10,New Hampshire,0
2011,11,New Hampshire,0
2011,12,New Hampshire,0
2012,1,New Hampshire,1
2012,2,New Hampshire,0
2012,3,New Hampshire,0
2012,4,New Hampshire,0
2012,5,New Hampshire,0
2012,6,New Hampshire,1
2012,7,New Hampshire,0
2012,8,New Hampshire,0
2012,9,New Hampshire,0
2012,10,New Hampshire,0
2012,11,New Hampshire,0
2012,12,New Hampshire,2
2013,1,New Hampshire,0
2013,2,New Hampshire,0
2013,3,New Hampshire,0
2013,4,New Hampshire,0
2013,5,New Hampshire,2
2013,6,New Hampshire,0
2013,7,New Hampshire,0
2013,8,New Hampshire,0
2013,9,New Hampshire,0
2013,10,New Hampshire,0
2013,11,New Hampshire,0
2013,12,New Hampshire,0
2014,1,New Hampshire,0
2014,2,New Hampshire,0
2014,3,New Hampshire,0
2014,4,New Hampshire,0
2014,5,New Hampshire,0
2014,6,New Hampshire,0
2014,7,New Hampshire,0
2014,8,New Hampshire,0
2014,9,New Hampshire,0
2014,10,New Hampshire,1
2014,11,New Hampshire,0
2014,12,New Hampshire,0
2015,1,New Hampshire,0
2015,2,New Hampshire,0
2015,3,New Hampshire,0
2015,4,New Hampshire,0
2015,5,New Hampshire,0
2015,6,New Hampshire,0
2015,7,New Hampshire,0
2015,8,New Hampshire,0
2015,9,New Hampshire,0
2015,10,New Hampshire,0
2015,11,New Hampshire,0
2015,12,New Hampshire,0
2016,1,New Hampshire,0
2016,2,New Hampshire,0
2016,3,New Hampshire,0
2016,4,New Hampshire,0
2016,5,New Hampshire,0
2016,6,New Hampshire,0
2016,7,New Hampshire,0
2016,8,New Hampshire,0
2016,9,New Hampshire,0
2016,10,New Hampshire,0
2016,11,New Hampshire,0
2016,12,New Hampshire,0
2017,1,New Hampshire,0
2017,2,New Hampshire,0
2017,3,New Hampshire,0
2017,4,New Hampshire,0
2017,5,New Hampshire,0
2017,6,New Hampshire,1
2017,7,New Hampshire,0
2017,8,New Hampshire,1
2017,9,New Hampshire,0
2017,10,New Hampshire,0
2017,11,New Hampshire,1
2017,12,New Hampshire,0
2018,1,New Hampshire,0
2018,2,New Hampshire,1
2018,3,New Hampshire,0
2018,4,New Hampshire,0
2018,5,New Hampshire,0
2018,6,New Hampshire,0
2018,7,New Hampshire,1
2018,8,New Hampshire,0
2018,9,New Hampshire,0
2018,10,New Hampshire,0
2018,11,New Hampshire,0
2018,12,New Hampshire,0
2019,1,New Hampshire,0
2019,2,New Hampshire,0
2019,3,New Hampshire,0
2019,4,New Hampshire,0
2019,5,New Hampshire,0
2019,6,New Hampshire,0
2019,7,New Hampshire,0
2019,8,New Hampshire,0
2019,9,New Hampshire,1
2019,10,New Hampshire,0
2019,11,New Hampshire,0
2019,12,New Hampshire,0
2020,1,New Hampshire,0
2020,2,New Hampshire,0
2020,3,New Hampshire,0
2020,4,New Hampshire,0
2020,5,New Hampshire,0
2020,6,New Hampshire,0
2020,7,New Hampshire,0
2020,8,New Hampshire,0
2020,9,New Hampshire,0
2020,10,New Hampshire,0
2020,11,New Hampshire,0
2020,12,New Hampshire,0
1999,1,New Jersey,1
1999,2,New Jersey,0
1999,3,New Jersey,0
1999,4,New Jersey,1
1999,5,New Jersey,2
1999,6,New Jersey,1
1999,7,New Jersey,0
1999,8,New Jersey,1
1999,9,New Jersey,0
1999,10,New Jersey,1
1999,11,New Jersey,0
1999,12,New Jersey,1
2000,1,New Jersey,3
2000,2,New Jersey,0
2000,3,New Jersey,1
2000,4,New Jersey,1
2000,5,New Jersey,0
2000,6,New Jersey,0
2000,7,New Jersey,0
2000,8,New Jersey,1
2000,9,New Jersey,1
2000,10,New Jersey,1
2000,11,New Jersey,1
2000,12,New Jersey,3
2001,1,New Jersey,0
2001,2,New Jersey,0
2001,3,New Jersey,0
2001,4,New Jersey,0
2001,5,New Jersey,0
2001,6,New Jersey,3
2001,7,New Jersey,0
2001,8,New Jersey,0
2001,9,New Jersey,1
2001,10,New Jersey,2
2001,11,New Jersey,4
2001,12,New Jersey,1
2002,1,New Jersey,4
2002,2,New Jersey,4
2002,3,New Jersey,0
2002,4,New Jersey,6
2002,5,New Jersey,2
2002,6,New Jersey,2
2002,7,New Jersey,4
2002,8,New Jersey,3
2002,9,New Jersey,3
2002,10,New Jersey,0
2002,11,New Jersey,0
2002,12,New Jersey,0
2003,1,New Jersey,1
2003,2,New Jersey,2
2003,3,New Jersey,0
2003,4,New Jersey,2
2003,5,New Jersey,0
2003,6,New Jersey,1
2003,7,New Jersey,1
2003,8,New Jersey,0
2003,9,New Jersey,1
2003,10,New Jersey,0
2003,11,New Jersey,1
2003,12,New Jersey,1
2004,1,New Jersey,1
2004,2,New Jersey,0
2004,3,New Jersey,1
2004,4,New Jersey,0
2004,5,New Jersey,0
2004,6,New Jersey,0
2004,7,New Jersey,1
2004,8,New Jersey,1
2004,9,New Jersey,1
2004,10,New Jersey,1
2004,11,New Jersey,2
2004,12,New Jersey,2
2005,1,New Jersey,0
2005,2,New Jersey,0
2005,3,New Jersey,0
2005,4,New Jersey,0
2005,5,New Jersey,0
2005,6,New Jersey,1
2005,7,New Jersey,1
2005,8,New Jersey,1
2005,9,New Jersey,0
2005,10,New Jersey,2
2005,11,New Jersey,0
2005,12,New Jersey,0
2006,1,New Jersey,2
2006,2,New Jersey,1
2006,3,New Jersey,0
2006,4,New Jersey,0
2006,5,New Jersey,2
2006,6,New Jersey,2
2006,7,New Jersey,3
2006,8,New Jersey,1
2006,9,New Jersey,0
2006,10,New Jersey,3
2006,11,New Jersey,0
2006,12,New Jersey,0
2007,1,New Jersey,0
2007,2,New Jersey,0
2007,3,New Jersey,2
2007,4,New Jersey,0
2007,5,New Jersey,0
2007,6,New Jersey,0
2007,7,New Jersey,0
2007,8,New Jersey,0
2007,9,New Jersey,0
2007,10,New Jersey,0
2007,11,New Jersey,0
2007,12,New Jersey,1
2008,1,New Jersey,0
2008,2,New Jersey,0
2008,3,New Jersey,1
2008,4,New Jersey,1
2008,5,New Jersey,0
2008,6,New Jersey,0
2008,7,New Jersey,3
2008,8,New Jersey,1
2008,9,New Jersey,2
2008,10,New Jersey,1
2008,11,New Jersey,0
2008,12,New Jersey,0
2009,1,New Jersey,2
2009,2,New Jersey,1
2009,3,New Jersey,0
2009,4,New Jersey,0
2009,5,New Jersey,0
2009,6,New Jersey,0
2009,7,New Jersey,0
2009,8,New Jersey,2
2009,9,New Jersey,0
2009,10,New Jersey,0
2009,11,New Jersey,0
2009,12,New Jersey,1
2010,1,New Jersey,0
2010,2,New Jersey,1
2010,3,New Jersey,1
2010,4,New Jersey,1
2010,5,New Jersey,0
2010,6,New Jersey,0
2010,7,New Jersey,1
2010,8,New Jersey,0
2010,9,New Jersey,1
2010,10,New Jersey,0
2010,11,New Jersey,0
2010,12,New Jersey,0
2011,1,New Jersey,0
2011,2,New Jersey,0
2011,3,New Jersey,1
2011,4,New Jersey,0
2011,5,New Jersey,1
2011,6,New Jersey,0
2011,7,New Jersey,0
2011,8,New Jersey,0
2011,9,New Jersey,2
2011,10,New Jersey,0
2011,11,New Jersey,0
2011,12,New Jersey,0
2012,1,New Jersey,0
2012,2,New Jersey,0
2012,3,New Jersey,0
2012,4,New Jersey,0
2012,5,New Jersey,0
2012,6,New Jersey,0
2012,7,New Jersey,0
2012,8,New Jersey,1
2012,9,New Jersey,0
2012,10,New Jersey,0
2012,11,New Jersey,0
2012,12,New Jersey,0
2013,1,New Jersey,0
2013,2,New Jersey,0
2013,3,New Jersey,1
2013,4,New Jersey,1
2013,5,New Jersey,0
2013,6,New Jersey,1
2013,7,New Jersey,0
2013,8,New Jersey,0
2013,9,New Jersey,0
2013,10,New Jersey,0
2013,11,New Jersey,0
2013,12,New Jersey,0
2014,1,New Jersey,0
2014,2,New Jersey,0
2014,3,New Jersey,0
2014,4,New Jersey,0
2014,5,New Jersey,0
2014,6,New Jersey,0
2014,7,New Jersey,0
2014,8,New Jersey,0
2014,9,New Jersey,0
2014,10,New Jersey,0
2014,11,New Jersey,3
2014,12,New Jersey,0
2015,1,New Jersey,0
2015,2,New Jersey,0
2015,3,New Jersey,0
2015,4,New Jersey,0
2015,5,New Jersey,0
2015,6,New Jersey,0
2015,7,New Jersey,0
2015,8,New Jersey,0
2015,9,New Jersey,0
2015,10,New Jersey,0
2015,11,New Jersey,1
2015,12,New Jersey,0
2016,1,New Jersey,0
2016,2,New Jersey,0
2016,3,New Jersey,0
2016,4,New Jersey,1
2016,5,New Jersey,1
2016,6,New Jersey,2
2016,7,New Jersey,1
2016,8,New Jersey,0
2016,9,New Jersey,0
2016,10,New Jersey,0
2016,11,New Jersey,1
2016,12,New Jersey,1
2017,1,New Jersey,0
2017,2,New Jersey,0
2017,3,New Jersey,0
2017,4,New Jersey,0
2017,5,New Jersey,1
2017,6,New Jersey,1
2017,7,New Jersey,0
2017,8,New Jersey,1
2017,9,New Jersey,0
2017,10,New Jersey,1
2017,11,New Jersey,0
2017,12,New Jersey,0
2018,1,New Jersey,0
2018,2,New Jersey,0
2018,3,New Jersey,0
2018,4,New Jersey,0
2018,5,New Jersey,1
2018,6,New Jersey,0
2018,7,New Jersey,0
2018,8,New Jersey,0
2018,9,New Jersey,0
2018,10,New Jersey,0
2018,11,New Jersey,0
2018,12,New Jersey,1
2019,1,New Jersey,0
2019,2,New Jersey,0
2019,3,New Jersey,1
2019,4,New Jersey,0
2019,5,New Jersey,0
2019,6,New Jersey,0
2019,7,New Jersey,0
2019,8,New Jersey,0
2019,9,New Jersey,0
2019,10,New Jersey,0
2019,11,New Jersey,0
2019,12,New Jersey,0
2020,1,New Jersey,0
2020,2,New Jersey,1
2020,3,New Jersey,0
2020,4,New Jersey,0
2020,5,New Jersey,1
2020,6,New Jersey,0
2020,7,New Jersey,0
2020,8,New Jersey,0
2020,9,New Jersey,0
2020,10,New Jersey,0
2020,11,New Jersey,1
2020,12,New Jersey,1
1999,1,New Mexico,0
1999,2,New Mexico,0
1999,3,New Mexico,2
1999,4,New Mexico,0
1999,5,New Mexico,0
1999,6,New Mexico,1
1999,7,New Mexico,1
1999,8,New Mexico,2
1999,9,New Mexico,0
1999,10,New Mexico,1
1999,11,New Mexico,2
1999,12,New Mexico,2
2000,1,New Mexico,1
2000,2,New Mexico,0
2000,3,New Mexico,1
2000,4,New Mexico,0
2000,5,New Mexico,2
2000,6,New Mexico,1
2000,7,New Mexico,1
2000,8,New Mexico,0
2000,9,New Mexico,0
2000,10,New Mexico,1
2000,11,New Mexico,2
2000,12,New Mexico,1
2001,1,New Mexico,1
2001,2,New Mexico,0
2001,3,New Mexico,1
2001,4,New Mexico,2
2001,5,New Mexico,0
2001,6,New Mexico,2
2001,7,New Mexico,0
2001,8,New Mexico,0
2001,9,New Mexico,1
2001,10,New Mexico,0
2001,11,New Mexico,1
2001,12,New Mexico,1
2002,1,New Mexico,0
2002,2,New Mexico,0
2002,3,New Mexico,1
2002,4,New Mexico,0
2002,5,New Mexico,0
2002,6,New Mexico,0
2002,7,New Mexico,1
2002,8,New Mexico,0
2002,9,New Mexico,0
2002,10,New Mexico,2
2002,11,New Mexico,3
2002,12,New Mexico,0
2003,1,New Mexico,5
2003,2,New Mexico,0
2003,3,New Mexico,2
2003,4,New Mexico,2
2003,5,New Mexico,1
2003,6,New Mexico,1
2003,7,New Mexico,2
2003,8,New Mexico,2
2003,9,New Mexico,1
2003,10,New Mexico,1
2003,11,New Mexico,0
2003,12,New Mexico,1
2004,1,New Mexico,3
2004,2,New Mexico,1
2004,3,New Mexico,0
2004,4,New Mexico,0
2004,5,New Mexico,0
2004,6,New Mexico,0
2004,7,New Mexico,0
2004,8,New Mexico,1
2004,9,New Mexico,0
2004,10,New Mexico,1
2004,11,New Mexico,2
2004,12,New Mexico,0
2005,1,New Mexico,0
2005,2,New Mexico,0
2005,3,New Mexico,0
2005,4,New Mexico,0
2005,5,New Mexico,0
2005,6,New Mexico,1
2005,7,New Mexico,0
2005,8,New Mexico,1
2005,9,New Mexico,1
2005,10,New Mexico,1
2005,11,New Mexico,1
2005,12,New Mexico,0
2006,1,New Mexico,0
2006,2,New Mexico,0
2006,3,New Mexico,0
2006,4,New Mexico,1
2006,5,New Mexico,0
2006,6,New Mexico,1
2006,7,New Mexico,1
2006,8,New Mexico,1
2006,9,New Mexico,0
2006,10,New Mexico,0
2006,11,New Mexico,0
2006,12,New Mexico,0
2007,1,New Mexico,0
2007,2,New Mexico,1
2007,3,New Mexico,3
2007,4,New Mexico,0
2007,5,New Mexico,1
2007,6,New Mexico,0
2007,7,New Mexico,1
2007,8,New Mexico,1
2007,9,New Mexico,2
2007,10,New Mexico,0
2007,11,New Mexico,1
2007,12,New Mexico,0
2008,1,New Mexico,0
2008,2,New Mexico,0
2008,3,New Mexico,0
2008,4,New Mexico,0
2008,5,New Mexico,0
2008,6,New Mexico,0
2008,7,New Mexico,0
2008,8,New Mexico,0
2008,9,New Mexico,0
2008,10,New Mexico,1
2008,11,New Mexico,1
2008,12,New Mexico,0
2009,1,New Mexico,0
2009,2,New Mexico,1
2009,3,New Mexico,0
2009,4,New Mexico,0
2009,5,New Mexico,1
2009,6,New Mexico,1
2009,7,New Mexico,0
2009,8,New Mexico,0
2009,9,New Mexico,0
2009,10,New Mexico,0
2009,11,New Mexico,0
2009,12,New Mexico,0
2010,1,New Mexico,0
2010,2,New Mexico,0
2010,3,New Mexico,0
2010,4,New Mexico,1
2010,5,New Mexico,0
2010,6,New Mexico,0
2010,7,New Mexico,0
2010,8,New Mexico,2
2010,9,New Mexico,0
2010,10,New Mexico,0
2010,11,New Mexico,1
2010,12,New Mexico,1
2011,1,New Mexico,0
2011,2,New Mexico,1
2011,3,New Mexico,0
2011,4,New Mexico,0
2011,5,New Mexico,0
2011,6,New Mexico,0
2011,7,New Mexico,0
2011,8,New Mexico,0
2011,9,New Mexico,0
2011,10,New Mexico,1
2011,11,New Mexico,0
2011,12,New Mexico,0
2012,1,New Mexico,0
2012,2,New Mexico,0
2012,3,New Mexico,0
2012,4,New Mexico,0
2012,5,New Mexico,1
2012,6,New Mexico,0
2012,7,New Mexico,0
2012,8,New Mexico,0
2012,9,New Mexico,0
2012,10,New Mexico,0
2012,11,New Mexico,0
2012,12,New Mexico,0
2013,1,New Mexico,0
2013,2,New Mexico,0
2013,3,New Mexico,0
2013,4,New Mexico,1
2013,5,New Mexico,1
2013,6,New Mexico,0
2013,7,New Mexico,0
2013,8,New Mexico,0
2013,9,New Mexico,0
2013,10,New Mexico,0
2013,11,New Mexico,0
2013,12,New Mexico,0
2014,1,New Mexico,0
2014,2,New Mexico,0
2014,3,New Mexico,0
2014,4,New Mexico,0
2014,5,New Mexico,0
2014,6,New Mexico,0
2014,7,New Mexico,0
2014,8,New Mexico,0
2014,9,New Mexico,0
2014,10,New Mexico,1
2014,11,New Mexico,0
2014,12,New Mexico,1
2015,1,New Mexico,0
2015,2,New Mexico,0
2015,3,New Mexico,1
2015,4,New Mexico,0
2015,5,New Mexico,0
2015,6,New Mexico,0
2015,7,New Mexico,0
2015,8,New Mexico,0
2015,9,New Mexico,0
2015,10,New Mexico,0
2015,11,New Mexico,0
2015,12,New Mexico,0
2016,1,New Mexico,0
2016,2,New Mexico,0
2016,3,New Mexico,0
2016,4,New Mexico,0
2016,5,New Mexico,0
2016,6,New Mexico,1
2016,7,New Mexico,0
2016,8,New Mexico,0
2016,9,New Mexico,1
2016,10,New Mexico,0
2016,11,New Mexico,0
2016,12,New Mexico,2
2017,1,New Mexico,1
2017,2,New Mexico,0
2017,3,New Mexico,2
2017,4,New Mexico,0
2017,5,New Mexico,0
2017,6,New Mexico,0
2017,7,New Mexico,0
2017,8,New Mexico,2
2017,9,New Mexico,0
2017,10,New Mexico,0
2017,11,New Mexico,0
2017,12,New Mexico,1
2018,1,New Mexico,0
2018,2,New Mexico,0
2018,3,New Mexico,2
2018,4,New Mexico,0
2018,5,New Mexico,0
2018,6,New Mexico,0
2018,7,New Mexico,0
2018,8,New Mexico,0
2018,9,New Mexico,0
2018,10,New Mexico,0
2018,11,New Mexico,1
2018,12,New Mexico,0
2019,1,New Mexico,0
2019,2,New Mexico,1
2019,3,New Mexico,0
2019,4,New Mexico,0
2019,5,New Mexico,0
2019,6,New Mexico,2
2019,7,New Mexico,1
2019,8,New Mexico,1
2019,9,New Mexico,0
2019,10,New Mexico,0
2019,11,New Mexico,2
2019,12,New Mexico,2
2020,1,New Mexico,0
2020,2,New Mexico,1
2020,3,New Mexico,0
2020,4,New Mexico,0
2020,5,New Mexico,0
2020,6,New Mexico,1
2020,7,New Mexico,1
2020,8,New Mexico,1
2020,9,New Mexico,0
2020,10,New Mexico,1
2020,11,New Mexico,0
2020,12,New Mexico,0
1999,1,New York,5
1999,2,New York,1
1999,3,New York,1
1999,4,New York,1
1999,5,New York,0
1999,6,New York,1
1999,7,New York,4
1999,8,New York,2
1999,9,New York,3
1999,10,New York,1
1999,11,New York,3
1999,12,New York,1
2000,1,New York,4
2000,2,New York,1
2000,3,New York,0
2000,4,New York,1
2000,5,New York,2
2000,6,New York,5
2000,7,New York,1
2000,8,New York,2
2000,9,New York,3
2000,10,New York,2
2000,11,New York,2
2000,12,New York,0
2001,1,New York,1
2001,2,New York,1
2001,3,New York,4
2001,4,New York,1
2001,5,New York,1
2001,6,New York,1
2001,7,New York,4
2001,8,New York,2
2001,9,New York,1
2001,10,New York,1
2001,11,New York,2
2001,12,New York,2
2002,1,New York,1
2002,2,New York,0
2002,3,New York,4
2002,4,New York,0
2002,5,New York,0
2002,6,New York,3
2002,7,New York,0
2002,8,New York,0
2002,9,New York,2
2002,10,New York,2
2002,11,New York,2
2002,12,New York,2
2003,1,New York,2
2003,2,New York,3
2003,3,New York,1
2003,4,New York,1
2003,5,New York,3
2003,6,New York,2
2003,7,New York,0
2003,8,New York,2
2003,9,New York,2
2003,10,New York,1
2003,11,New York,3
2003,12,New York,2
2004,1,New York,1
2004,2,New York,1
2004,3,New York,1
2004,4,New York,0
2004,5,New York,1
2004,6,New York,5
2004,7,New York,0
2004,8,New York,3
2004,9,New York,2
2004,10,New York,3
2004,11,New York,0
2004,12,New York,5
2005,1,New York,3
2005,2,New York,4
2005,3,New York,2
2005,4,New York,4
2005,5,New York,3
2005,6,New York,4
2005,7,New York,1
2005,8,New York,0
2005,9,New York,1
2005,10,New York,2
2005,11,New York,6
2005,12,New York,3
2006,1,New York,1
2006,2,New York,2
2006,3,New York,0
2006,4,New York,0
2006,5,New York,2
2006,6,New York,0
2006,7,New York,2
2006,8,New York,0
2006,9,New York,1
2006,10,New York,2
2006,11,New York,1
2006,12,New York,1
2007,1,New York,0
2007,2,New York,0
2007,3,New York,1
2007,4,New York,0
2007,5,New York,0
2007,6,New York,1
2007,7,New York,2
2007,8,New York,0
2007,9,New York,1
2007,10,New York,0
2007,11,New York,3
2007,12,New York,0
2008,1,New York,0
2008,2,New York,1
2008,3,New York,0
2008,4,New York,1
2008,5,New York,0
2008,6,New York,1
2008,7,New York,0
2008,8,New York,2
2008,9,New York,1
2008,10,New York,2
2008,11,New York,3
2008,12,New York,0
2009,1,New York,0
2009,2,New York,2
2009,3,New York,1
2009,4,New York,2
2009,5,New York,0
2009,6,New York,1
2009,7,New York,0
2009,8,New York,0
2009,9,New York,1
2009,10,New York,2
2009,11,New York,0
2009,12,New York,3
2010,1,New York,1
2010,2,New York,0
2010,3,New York,1
2010,4,New York,1
2010,5,New York,2
2010,6,New York,1
2010,7,New York,1
2010,8,New York,0
2010,9,New York,4
2010,10,New York,0
2010,11,New York,2
2010,12,New York,0
2011,1,New York,1
2011,2,New York,0
2011,3,New York,2
2011,4,New York,0
2011,5,New York,0
2011,6,New York,0
2011,7,New York,1
2011,8,New York,2
2011,9,New York,0
2011,10,New York,2
2011,11,New York,1
2011,12,New York,0
2012,1,New York,0
2012,2,New York,0
2012,3,New York,0
2012,4,New York,1
2012,5,New York,0
2012,6,New York,0
2012,7,New York,0
2012,8,New York,1
2012,9,New York,0
2012,10,New York,0
2012,11,New York,1
2012,12,New York,0
2013,1,New York,0
2013,2,New York,0
2013,3,New York,1
2013,4,New York,0
2013,5,New York,0
2013,6,New York,0
2013,7,New York,0
2013,8,New York,0
2013,9,New York,0
2013,10,New York,1
2013,11,New York,0
2013,12,New York,0
2014,1,New York,0
2014,2,New York,1
2014,3,New York,0
2014,4,New York,0
2014,5,New York,2
2014,6,New York,2
2014,7,New York,0
2014,8,New York,0
2014,9,New York,0
2014,10,New York,1
2014,11,New York,1
2014,12,New York,3
2015,1,New York,0
2015,2,New York,0
2015,3,New York,1
2015,4,New York,1
2015,5,New York,2
2015,6,New York,0
2015,7,New York,0
2015,8,New York,0
2015,9,New York,0
2015,10,New York,1
2015,11,New York,0
2015,12,New York,0
2016,1,New York,0
2016,2,New York,0
2016,3,New York,0
2016,4,New York,0
2016,5,New York,0
2016,6,New York,0
2016,7,New York,1
2016,8,New York,1
2016,9,New York,0
2016,10,New York,0
2016,11,New York,1
2016,12,New York,1
2017,1,New York,1
2017,2,New York,1
2017,3,New York,1
2017,4,New York,1
2017,5,New York,0
2017,6,New York,0
2017,7,New York,0
2017,8,New York,2
2017,9,New York,0
2017,10,New York,0
2017,11,New York,1
2017,12,New York,1
